,model1,model2,alpha1,alpha2,change_point,eduN_cp,eduN_m1,eduN_a1,eduN_m2,eduN_a2,FCI_cp,FCI_m1,FCI_a1,FCI_m2,FCI_a2,BIT_cp,BIT_m1,BIT_a1,BIT_m2,BIT_a2
3182,1.0,4.0,0.9,0.3,174.0,172.82209,1.0,0.6388,4.0,1.05129,174.0,1.0,0.6356420516967773,2.0,1.173947811126709,174.0,0.0,0.46958,2.0,1.0070000000000001
3183,4.0,1.0,1.75,0.6,23.0,22.16293,1.0,0.7955800000000001,1.0,0.71253,100.0,1.0,0.7092258930206299,1.0,0.7092258930206299,198.0,0.0,0.32356999999999997,1.0,0.72572
3184,1.0,0.0,0.9,0.85,81.0,79.13918000000001,1.0,0.73098,4.0,0.7012,81.0,1.0,0.6868394613265991,2.0,0.9089982509613036,81.0,3.0,0.64012,1.0,0.76439
3185,4.0,3.0,0.25,1.15,155.0,150.23166,4.0,0.35636,3.0,1.3943,100.0,4.0,0.6607702970504761,4.0,0.6607702970504761,46.0,4.0,0.54369,4.0,1.07
3186,0.0,0.0,0.4,0.1,182.0,180.84403,1.0,0.5263800000000001,4.0,0.8145600000000001,182.0,1.0,0.5628883242607117,2.0,0.8582966327667236,10.0,1.0,0.69984,0.0,0.35775999999999997
3187,3.0,2.0,1.6,0.8,88.0,84.75901999999999,3.0,1.4536,2.0,0.6978800000000001,85.0,3.0,1.5051110982894895,2.0,0.9732625484466552,85.0,3.0,1.3552,2.0,0.70139
3188,1.0,1.0,0.9,0.3,76.0,75.77150999999999,1.0,0.27678,1.0,0.28959,77.0,1.0,0.27053797245025635,1.0,0.17034712433815002,77.0,0.0,0.16568,2.0,0.141
3189,2.0,4.0,1.7,1.45,21.0,20.221420000000002,0.0,1.5034299999999998,4.0,1.4386700000000001,20.0,4.0,1.3923946619033811,4.0,1.1870861053466797,20.0,2.0,1.4623,4.0,1.2690000000000001
3190,0.0,3.0,0.35,1.85,154.0,155.35612,2.0,0.8183699999999999,3.0,1.38467,154.0,3.0,0.910169005393982,3.0,1.2432841062545776,154.0,1.0,0.8982899999999999,2.0,1.3271
3191,4.0,1.0,0.9,0.7,7.0,7.358039999999999,1.0,0.83099,1.0,0.29771,197.0,1.0,0.20433443784713745,3.0,1.08548104763031,3.0,1.0,0.76185,0.0,0.33258000000000004
3192,1.0,3.0,0.25,1.9,115.0,115.32135,1.0,0.37064,3.0,1.7007599999999998,115.0,1.0,0.33219295740127563,3.0,1.63374924659729,115.0,1.0,0.35697,2.0,1.7921
3193,4.0,0.0,0.75,0.9,182.0,180.51928999999998,4.0,0.6872,4.0,1.22538,182.0,4.0,0.6647180318832397,3.0,1.2623380422592163,182.0,2.0,0.9854,2.0,0.9656100000000001
3194,2.0,4.0,0.95,1.6,150.0,147.67056000000002,2.0,0.79103,4.0,0.88441,150.0,2.0,1.0118484497070312,2.0,0.8509442806243896,150.0,2.0,0.82532,0.0,0.76103
3195,2.0,1.0,0.05,0.8,133.0,131.08738,1.0,0.15198,1.0,0.41148999999999997,133.0,1.0,0.18020012974739075,1.0,0.2654314637184143,133.0,0.0,0.16374,0.0,0.22521
3196,4.0,1.0,1.05,0.6,148.0,146.97666,4.0,0.70368,1.0,0.65196,148.0,2.0,0.7361484169960022,1.0,0.655725359916687,148.0,4.0,0.9318299999999999,0.0,0.54165
3197,2.0,2.0,1.35,0.5,44.0,41.88883,0.0,1.20967,2.0,0.5424800000000001,44.0,2.0,1.3085098266601562,2.0,0.5475181341171265,44.0,2.0,1.3794,0.0,0.34476999999999997
3198,0.0,0.0,0.5,0.25,136.0,134.98281,4.0,0.57452,1.0,0.36905,136.0,2.0,0.6228455305099487,1.0,0.3508296608924866,136.0,2.0,0.73418,2.0,0.24140999999999999
3199,1.0,4.0,0.65,1.75,65.0,64.25925,1.0,0.65741,4.0,1.23209,65.0,1.0,0.6748253107070923,4.0,1.0312711000442505,65.0,0.0,0.5545,4.0,1.4058
3200,0.0,4.0,0.95,1.2,133.0,135.51318,0.0,0.5877,4.0,0.8837299999999999,132.0,0.0,0.7349905967712402,2.0,0.9708168506622314,102.0,0.0,0.7764300000000001,4.0,1.7035
3201,4.0,0.0,1.9,0.2,121.0,114.67075,4.0,1.66185,1.0,0.28405,119.0,4.0,1.4946528673171997,1.0,0.3617284297943115,120.0,4.0,1.7127,0.0,0.22795
3202,2.0,0.0,0.95,0.5,17.0,14.62207,4.0,0.9576100000000001,1.0,0.55135,17.0,2.0,0.975255846977234,1.0,0.7175657749176025,17.0,2.0,0.85864,0.0,0.47111000000000003
3203,0.0,4.0,0.5,2.0,76.0,71.76071999999999,4.0,1.03587,4.0,1.25881,76.0,4.0,1.2366127967834473,3.0,1.2134366035461426,76.0,2.0,0.9554799999999999,4.0,1.2126
3204,1.0,0.0,0.45,0.45,128.0,128.98041,1.0,0.5727300000000001,1.0,0.36241,129.0,1.0,0.33219295740127563,1.0,0.27873262763023376,128.0,0.0,0.64477,0.0,0.19504000000000002
3205,0.0,3.0,0.7,1.7,142.0,142.00101999999998,0.0,0.72628,3.0,1.733,142.0,0.0,0.7572727799415588,3.0,1.5369528532028198,142.0,3.0,1.6108,3.0,1.6108
3206,0.0,1.0,0.05,0.85,133.0,133.48526,0.0,0.9171799999999999,1.0,0.57155,133.0,3.0,1.2004696130752563,1.0,0.559188723564148,133.0,4.0,1.1474,0.0,0.35166
3207,0.0,2.0,0.5,1.05,178.0,188.03689,4.0,0.60073,4.0,1.08311,162.0,0.0,0.6930619478225708,4.0,1.289994716644287,180.0,0.0,0.61253,0.0,0.5183800000000001
3208,4.0,0.0,1.55,0.6,43.0,43.03168,4.0,1.14184,4.0,1.12256,44.0,2.0,1.1661065816879272,4.0,1.247720718383789,43.0,4.0,1.3489,4.0,1.4667
3209,1.0,4.0,0.25,0.3,143.0,143.19502,1.0,0.19935,4.0,0.65066,144.0,1.0,0.20280560851097107,2.0,0.7261102199554443,144.0,0.0,0.15694,4.0,0.8592299999999999
3210,4.0,2.0,1.55,1.5,30.0,31.368370000000002,4.0,1.24065,2.0,1.14008,31.0,4.0,1.2454874515533447,2.0,1.4778822660446167,31.0,2.0,1.2579,2.0,1.3929
3211,2.0,3.0,1.15,1.4,44.0,43.66182,2.0,1.32043,3.0,1.35792,44.0,2.0,1.1301900148391724,3.0,1.446057915687561,44.0,3.0,1.2539,3.0,1.2539
3212,1.0,1.0,0.75,0.65,77.0,73.4828,1.0,0.5561,1.0,0.60526,56.0,1.0,0.6179412007331848,1.0,0.6764851808547974,53.0,0.0,0.37156999999999996,0.0,0.19689
3213,2.0,0.0,1.65,0.85,31.0,30.485740000000003,2.0,1.5563799999999999,0.0,0.76485,30.0,2.0,1.6594842672348022,2.0,0.9325590133666992,31.0,2.0,1.7945,2.0,0.84888
3214,1.0,0.0,0.2,0.7,49.0,47.962759999999996,1.0,0.22391999999999998,4.0,0.64651,51.0,1.0,0.4105390012264252,2.0,0.7510585784912109,49.0,0.0,0.23539000000000002,2.0,0.74259
3215,2.0,0.0,0.3,0.3,19.0,14.20829,4.0,0.9482299999999999,4.0,0.9649,100.0,2.0,1.2027064561843872,2.0,1.2027064561843872,12.0,1.0,0.36575,2.0,1.0621
3216,2.0,4.0,0.1,1.3,11.0,12.58859,4.0,0.70429,4.0,1.27821,11.0,1.0,0.6426932215690613,2.0,1.239433765411377,11.0,1.0,0.52957,4.0,1.1744
3217,1.0,3.0,0.05,1.9,77.0,73.91613000000001,1.0,0.53469,3.0,1.77473,77.0,1.0,0.6570783853530884,3.0,1.6682119369506836,77.0,1.0,0.43728999999999996,2.0,1.8929
3218,2.0,0.0,1.2,0.65,118.0,113.08268999999999,2.0,1.20426,4.0,0.63979,118.0,2.0,1.146133303642273,0.0,0.7979145050048828,119.0,2.0,1.182,2.0,1.1195
3219,0.0,2.0,0.95,1.5,45.0,192.29234,2.0,1.23514,2.0,1.08476,193.0,2.0,1.3456615209579468,2.0,1.0288548469543457,50.0,4.0,0.85154,2.0,1.4794
3220,1.0,1.0,0.2,0.85,18.0,18.00931,1.0,0.5424,1.0,0.78015,19.0,1.0,0.6660230159759521,1.0,0.7167873382568359,19.0,0.0,0.25161999999999995,0.0,0.29644000000000004
3221,1.0,1.0,0.9,0.25,112.0,112.75896999999999,1.0,0.48486,1.0,0.35222,112.0,1.0,0.6644654273986816,1.0,0.26411116123199463,112.0,1.0,0.6219,0.0,0.22204000000000002
3222,1.0,1.0,0.6,0.95,182.0,183.2509,1.0,0.67818,1.0,0.61919,184.0,1.0,0.5924398899078369,1.0,0.9970296621322632,182.0,0.0,0.44814,2.0,0.76815
3223,2.0,0.0,1.85,0.95,191.0,182.75734,2.0,1.58446,3.0,1.22953,191.0,2.0,1.8735058307647705,1.0,0.8819422721862793,191.0,2.0,1.8584,1.0,0.32832
3224,0.0,3.0,0.6,1.9,197.0,199.38443999999998,4.0,0.74354,4.0,1.0223799999999998,197.0,2.0,0.7814263105392456,3.0,1.1221513748168943,197.0,2.0,0.86716,2.0,0.64322
3225,0.0,1.0,0.1,0.75,22.0,22.64813,0.0,0.59596,1.0,0.53317,23.0,0.0,0.6052901744842529,1.0,0.7048197388648987,22.0,4.0,0.20646,0.0,0.54035
3226,2.0,0.0,1.65,0.8,110.0,112.78173999999999,2.0,1.6631799999999999,4.0,0.76398,100.0,2.0,1.2281899452209473,2.0,1.2281899452209473,110.0,2.0,1.7145,0.0,0.51735
3227,0.0,1.0,0.25,0.9,46.0,41.11847,0.0,1.32039,1.0,0.93576,46.0,4.0,1.3360908031463623,1.0,0.7989180088043213,52.0,0.0,0.3621,1.0,0.84788
3228,0.0,0.0,0.45,0.75,126.0,125.66537,4.0,0.50476,1.0,0.43367,126.0,4.0,0.6889797449111938,1.0,0.3134634792804718,126.0,4.0,0.54557,0.0,0.25488
3229,2.0,1.0,1.35,0.45,78.0,77.66056999999999,2.0,1.3884,1.0,0.37259000000000003,78.0,3.0,1.3873611688613892,1.0,0.2339437305927277,78.0,2.0,1.4558,0.0,0.1734
3230,2.0,1.0,1.0,0.9,1.0,4.34157,1.0,0.8934200000000001,1.0,0.78552,100.0,1.0,0.7568963766098022,1.0,0.7568963766098022,133.0,1.0,0.79184,1.0,0.92791
3231,0.0,1.0,0.15,0.15,93.0,92.20444,4.0,0.98134,1.0,0.32771999999999996,93.0,2.0,0.9280339479446412,1.0,0.2646026909351349,93.0,2.0,0.9151100000000001,0.0,0.16303
3232,4.0,0.0,0.4,0.6,190.0,191.05036,4.0,0.43316000000000004,1.0,0.50351,190.0,4.0,0.5483457446098328,1.0,0.914697766304016,190.0,4.0,0.47986,1.0,0.51107
3233,1.0,0.0,0.8,0.75,88.0,88.02208,1.0,0.29120999999999997,4.0,0.72639,88.0,1.0,0.33219295740127563,0.0,0.874730110168457,88.0,1.0,0.27660999999999997,2.0,0.92358
3234,1.0,3.0,0.4,1.75,70.0,74.00102,1.0,0.60807,3.0,1.49957,69.0,1.0,0.6943081617355347,3.0,1.4759715795516968,68.0,0.0,0.31774,2.0,1.7597
3235,3.0,0.0,1.45,0.95,168.0,170.51067,3.0,1.7452599999999998,0.0,0.5538,168.0,3.0,1.5081744194030762,0.0,0.5180947780609131,168.0,3.0,1.774,0.0,0.52757
3236,4.0,4.0,0.65,0.25,158.0,162.45895,4.0,0.60122,4.0,1.00956,158.0,2.0,0.8267775177955627,4.0,0.8475126028060913,158.0,4.0,0.8686,4.0,0.91696
3237,1.0,1.0,0.85,0.55,180.0,181.06665,1.0,0.8321,1.0,0.5906600000000001,180.0,1.0,0.8043540716171265,2.0,1.1136696338653564,1.0,3.0,0.8209200000000001,3.0,0.8209200000000001
3238,4.0,3.0,1.75,1.7,192.0,179.4198,4.0,1.39165,3.0,1.11776,100.0,4.0,1.3195635080337524,4.0,1.3195635080337524,190.0,4.0,1.6209,2.0,1.0183
3239,3.0,4.0,1.3,0.25,154.0,153.50656,2.0,1.46517,3.0,1.22951,155.0,3.0,1.3689947128295898,4.0,1.2664835453033447,155.0,3.0,1.4998,2.0,1.3554
3240,1.0,1.0,0.65,0.85,25.0,22.73068,1.0,0.58548,1.0,0.52485,24.0,1.0,0.5431632995605469,1.0,0.6738220453262329,100.0,3.0,0.37744,3.0,0.37744
3241,3.0,3.0,1.3,1.4,198.0,186.02147,3.0,1.34744,0.0,0.8796299999999999,197.0,3.0,1.3449264764785769,2.0,1.087498426437378,198.0,2.0,1.3991,2.0,0.80118
3242,1.0,4.0,0.7,0.15,123.0,123.18496999999999,1.0,0.77608,2.0,0.57613,123.0,1.0,0.6899329423904419,2.0,0.9322506189346312,67.0,0.0,0.5431199999999999,0.0,0.60323
3243,1.0,0.0,0.2,0.1,55.0,52.98969,1.0,0.5069600000000001,2.0,0.86719,51.0,1.0,0.4993638396263122,4.0,1.011823654174805,55.0,1.0,0.6806300000000001,2.0,1.1668
3244,3.0,3.0,1.85,1.75,115.0,116.51284,3.0,1.6518400000000002,3.0,1.38171,115.0,3.0,1.4062461853027344,3.0,1.3968945741653442,115.0,3.0,1.6452,2.0,1.4972
3245,2.0,1.0,1.75,0.7,29.0,35.47252,4.0,0.75036,1.0,0.65828,33.0,2.0,1.038593292236328,1.0,0.6309382319450378,85.0,3.0,0.9030100000000001,1.0,0.22103000000000003
3246,0.0,1.0,0.5,0.45,95.0,96.25609,2.0,0.56716,1.0,0.67337,94.0,2.0,0.6658421754837036,1.0,0.6108134388923645,167.0,0.0,0.43885,1.0,0.81717
3247,3.0,3.0,1.45,1.8,94.0,95.42884000000001,3.0,1.67566,2.0,1.58879,95.0,3.0,1.4887233972549438,3.0,1.4584039449691772,94.0,3.0,1.3465,2.0,1.7254
3248,2.0,1.0,0.65,0.1,70.0,65.6686,2.0,0.82389,1.0,0.34792,70.0,2.0,0.6748055219650269,1.0,0.20795896649360654,70.0,2.0,0.88686,0.0,0.15724000000000002
3249,2.0,4.0,0.3,1.1,72.0,71.29585,2.0,1.1986299999999999,4.0,0.8348700000000001,73.0,2.0,0.6783789396286011,0.0,0.853347659111023,73.0,2.0,0.51072,2.0,0.9795799999999999
3250,0.0,3.0,0.75,1.2,126.0,127.99671000000001,4.0,0.88225,3.0,1.4795200000000002,126.0,2.0,1.204396367073059,3.0,1.3591035604476929,126.0,2.0,0.9974,2.0,1.5648
3251,0.0,2.0,0.1,1.45,138.0,143.32011,4.0,0.9339,4.0,1.10839,100.0,2.0,1.0551272630691528,2.0,1.0551272630691528,142.0,4.0,1.1062,2.0,1.0258
3252,0.0,1.0,0.7,0.35,27.0,25.009179999999997,4.0,0.9718700000000001,1.0,0.46855,27.0,4.0,1.1941897869110107,1.0,0.6331241130828857,150.0,0.0,0.46653,0.0,0.22937
3253,1.0,2.0,0.55,0.1,123.0,118.90239,1.0,0.25379,2.0,0.43054,115.0,1.0,0.3560325801372528,2.0,0.5858516693115234,115.0,0.0,0.21783000000000002,0.0,0.40929
3254,2.0,4.0,1.9,0.9,22.0,11.544789999999999,2.0,0.9488200000000001,4.0,0.86597,100.0,4.0,0.9440196752548218,4.0,0.9440196752548218,52.0,2.0,1.2692,4.0,0.8411700000000001
3255,0.0,1.0,0.4,0.2,175.0,172.91714,4.0,0.55314,1.0,0.41996000000000006,175.0,4.0,0.6811680197715759,1.0,0.5988790392875671,175.0,4.0,0.76567,0.0,0.24251
3256,3.0,4.0,1.75,1.1,28.0,23.984479999999998,3.0,1.53827,4.0,0.45935,28.0,3.0,1.515147089958191,2.0,0.6953796148300171,28.0,2.0,1.4777,4.0,1.0918
3257,1.0,2.0,0.2,1.4,100.0,101.67896,1.0,0.13052,2.0,1.4178600000000001,87.0,1.0,0.2219896614551544,4.0,1.2914983034133911,100.0,1.0,0.18696,2.0,1.3773
3258,1.0,4.0,0.95,1.45,186.0,187.12859,1.0,0.90699,4.0,1.13575,186.0,1.0,0.7184703350067139,4.0,0.8186787366867065,26.0,0.0,0.45779,2.0,0.8222700000000001
3259,2.0,3.0,1.25,1.65,147.0,148.63873,2.0,1.12923,3.0,1.69134,147.0,2.0,1.1625086069107056,3.0,1.5773862600326538,147.0,2.0,1.0324,2.0,1.7996
3260,4.0,0.0,1.5,0.25,94.0,94.6174,2.0,0.9037200000000001,2.0,0.60355,93.0,4.0,1.2162580490112305,2.0,0.6355853676795961,93.0,4.0,1.2973,4.0,0.58245
3261,0.0,2.0,0.05,0.2,103.0,99.22202,2.0,0.66055,2.0,0.38955,103.0,4.0,1.0173757076263428,2.0,0.3274718225002289,103.0,4.0,0.9807100000000001,2.0,0.17318
3262,0.0,0.0,0.6,0.95,158.0,156.28134,0.0,0.44847,4.0,1.0331700000000001,158.0,1.0,0.6004355549812317,3.0,1.0182348489761353,158.0,0.0,0.47758999999999996,4.0,0.87549
3263,1.0,3.0,1.0,1.45,45.0,39.811009999999996,1.0,0.81171,2.0,1.45099,42.0,1.0,0.7630404233932495,3.0,1.4580305814743042,45.0,1.0,0.82837,2.0,1.6322
3264,0.0,0.0,0.6,0.85,127.0,129.401,0.0,0.79714,0.0,0.79827,129.0,1.0,1.0916337966918943,2.0,1.0214370489120483,129.0,0.0,0.31287,2.0,0.8045
3265,1.0,2.0,0.75,0.1,113.0,112.34118000000001,1.0,0.46713999999999994,1.0,0.40133,113.0,1.0,0.6559497714042664,1.0,0.2534819543361664,113.0,1.0,0.72956,0.0,0.27341
3266,0.0,4.0,0.15,1.5,33.0,31.014740000000003,1.0,0.5632199999999999,4.0,1.33917,39.0,1.0,0.4895325005054474,0.0,0.7428638935089111,39.0,2.0,0.26799,2.0,1.0456
3267,3.0,2.0,1.85,1.25,167.0,169.19146999999998,3.0,1.64267,3.0,1.15385,167.0,3.0,1.5142947435379028,3.0,1.210771083831787,167.0,2.0,1.7137,0.0,0.89704
3268,3.0,3.0,1.65,1.1,75.0,70.84108,0.0,1.7490299999999999,2.0,1.38199,75.0,3.0,1.5609678030014038,3.0,1.3468340635299685,70.0,3.0,1.7655,2.0,1.499
3269,4.0,4.0,1.0,0.55,94.0,94.48821,4.0,1.02345,4.0,0.86798,94.0,4.0,1.231327772140503,4.0,0.7996940016746521,94.0,4.0,1.2006,4.0,0.92643
3270,1.0,4.0,0.65,1.2,48.0,45.44659,1.0,0.61361,4.0,0.81352,48.0,1.0,0.7723125219345093,2.0,0.9918795824050904,48.0,0.0,0.53698,2.0,0.97764
3271,1.0,0.0,0.75,0.8,186.0,196.78579,1.0,0.71886,1.0,0.85603,169.0,1.0,0.8188560009002686,2.0,0.7067503929138184,168.0,0.0,0.35995,2.0,0.76656
3272,2.0,1.0,0.55,0.05,27.0,25.30513,4.0,0.66088,1.0,0.33591,26.0,2.0,0.9126830101013184,1.0,0.20649796724319455,26.0,2.0,0.8513299999999999,0.0,0.15578
3273,3.0,3.0,1.6,1.8,52.0,45.41085,3.0,0.9775,3.0,1.7865900000000001,52.0,3.0,1.1875380277633667,3.0,1.7318732738494873,52.0,2.0,1.5662,2.0,1.8709
3274,3.0,4.0,1.7,1.6,195.0,195.52391,3.0,1.6161299999999998,3.0,1.21538,195.0,3.0,1.7110711336135864,1.0,1.044918417930603,29.0,3.0,1.7812,3.0,1.7812
3275,2.0,4.0,1.2,0.25,184.0,186.08114,4.0,0.80799,0.0,0.60445,184.0,2.0,1.176891803741455,2.0,0.9288581609725952,184.0,2.0,1.1357,2.0,0.6756300000000001
3276,1.0,2.0,0.6,1.5,130.0,131.04655,1.0,0.62463,2.0,1.2421799999999998,131.0,1.0,0.5316722989082336,4.0,1.0936293601989746,111.0,0.0,0.31468,2.0,1.4043
3277,4.0,1.0,0.65,0.7,185.0,180.53127,4.0,0.56298,1.0,0.51274,185.0,4.0,0.7032880187034607,1.0,0.7232902050018309,185.0,4.0,0.6673,0.0,0.22599
3278,3.0,4.0,1.55,1.45,49.0,49.295,3.0,1.46091,4.0,1.19062,49.0,3.0,1.4126383066177368,4.0,1.186869740486145,49.0,2.0,1.7307,4.0,1.0982
3279,2.0,0.0,1.1,0.05,107.0,104.37777,2.0,0.83367,1.0,0.36769,107.0,2.0,0.9405277967453004,1.0,0.21763375401496887,108.0,2.0,1.075,0.0,0.1522
3280,0.0,1.0,0.65,0.1,151.0,150.54259,0.0,0.43296,1.0,0.49305,151.0,0.0,0.4819853603839874,1.0,0.5151656866073608,151.0,0.0,0.48191000000000006,1.0,0.26795
3281,1.0,2.0,0.4,0.9,16.0,17.41219,1.0,0.60751,4.0,0.67138,16.0,1.0,0.6845129728317261,2.0,0.849385142326355,16.0,1.0,0.24516,2.0,0.9189799999999999
3282,0.0,3.0,0.15,1.15,74.0,71.12625,0.0,0.50447,2.0,1.3856,74.0,0.0,0.5695608854293823,3.0,1.1685662269592283,74.0,3.0,0.95793,3.0,0.95793
3283,3.0,4.0,1.55,0.65,137.0,137.16508000000002,3.0,1.8173700000000002,4.0,0.8163699999999999,136.0,3.0,1.6810282468795776,4.0,0.7417525053024292,136.0,3.0,1.6103,1.0,0.92535
3284,3.0,3.0,1.7,1.5,161.0,165.21018,3.0,1.90116,3.0,1.47546,161.0,3.0,1.6075900793075562,3.0,1.7796247005462646,161.0,3.0,1.8257,2.0,1.5497
3285,1.0,3.0,0.8,1.95,91.0,88.84158000000001,1.0,0.88046,3.0,1.40159,89.0,1.0,0.7935346364974976,3.0,1.5225322246551514,91.0,3.0,1.6884,3.0,1.6884
3286,0.0,4.0,1.0,1.3,22.0,22.34429,2.0,0.9649399999999999,4.0,1.12374,22.0,2.0,1.0163962841033936,4.0,1.0698570013046265,22.0,2.0,0.88881,4.0,1.1389
3287,2.0,2.0,1.35,0.75,59.0,60.93444,2.0,1.4162700000000001,4.0,0.5516,57.0,2.0,1.4080499410629272,4.0,0.8118658065795898,58.0,2.0,1.6084,1.0,0.93055
3288,3.0,2.0,1.1,0.4,117.0,115.2104,3.0,1.3767200000000002,2.0,0.45758999999999994,117.0,3.0,1.4033995866775513,2.0,0.5229992866516113,116.0,3.0,1.4491,2.0,0.36286999999999997
3289,1.0,4.0,0.9,1.95,130.0,129.56483,1.0,0.86766,4.0,0.97225,130.0,1.0,0.7980928421020508,4.0,0.7280608415603638,130.0,0.0,0.25399,2.0,0.94763
3290,1.0,4.0,0.2,1.7,64.0,63.371109999999994,1.0,0.45115,4.0,1.69428,65.0,1.0,0.3936940431594849,3.0,1.322919487953186,60.0,1.0,0.40169,4.0,1.5939
3291,1.0,4.0,0.8,0.4,112.0,112.73561000000001,1.0,0.54492,4.0,1.00771,112.0,1.0,0.5833280682563782,2.0,0.984826922416687,112.0,1.0,0.71383,4.0,1.2107
3292,0.0,0.0,0.75,0.4,132.0,187.72256000000002,0.0,0.8368899999999999,4.0,0.9147799999999999,141.0,2.0,1.1363438367843628,2.0,1.034540057182312,152.0,1.0,0.9299799999999999,0.0,0.7752100000000001
3293,2.0,0.0,0.5,0.75,164.0,164.41259,2.0,0.33595,1.0,0.44265,164.0,2.0,0.4612488448619842,1.0,0.9287322759628296,164.0,2.0,0.48431,0.0,0.29146
3294,4.0,0.0,1.45,0.75,97.0,97.11211999999999,4.0,1.33057,2.0,0.30688000000000004,94.0,4.0,1.283752679824829,2.0,0.8096752166748047,94.0,4.0,1.4901,1.0,0.72225
3295,4.0,3.0,0.55,1.75,77.0,76.06371999999999,0.0,0.42612,3.0,1.78367,76.0,4.0,0.6283289194107056,3.0,1.763091206550598,98.0,4.0,0.81467,2.0,2.0
3296,0.0,1.0,0.25,0.05,95.0,94.57937,2.0,0.9838,1.0,0.32141,95.0,2.0,0.9944132566452026,1.0,0.18538770079612726,95.0,2.0,1.0304,1.0,0.20959
3297,1.0,0.0,0.2,0.1,18.0,9.24362,1.0,0.5352100000000001,0.0,0.48755,100.0,1.0,0.33219295740127563,1.0,0.33219295740127563,35.0,0.0,0.42976000000000003,0.0,0.19455999999999998
3298,3.0,0.0,1.75,0.3,154.0,145.04055,3.0,1.62212,4.0,0.78641,154.0,3.0,1.5058623552322388,1.0,0.5738422870635986,145.0,3.0,1.3023,4.0,1.5654
3299,3.0,2.0,1.1,1.8,27.0,25.9899,0.0,1.40594,2.0,1.72895,27.0,3.0,1.3785494565963743,2.0,1.7263439893722534,27.0,2.0,1.3359999999999999,2.0,1.7796
3300,0.0,2.0,0.45,1.8,108.0,115.83975,1.0,1.29645,2.0,1.69475,108.0,0.0,0.5840747356414795,2.0,1.6923364400863647,108.0,0.0,0.47023000000000004,2.0,1.8437
3301,3.0,1.0,1.3,0.75,4.0,8.77085,1.0,0.87325,1.0,0.72083,4.0,2.0,1.0880335569381714,1.0,0.6135576963424683,87.0,2.0,0.96505,2.0,0.1368
3302,2.0,2.0,1.5,1.75,189.0,192.45834,2.0,1.5787,2.0,1.15985,191.0,2.0,1.4368915557861328,3.0,1.0530626773834229,189.0,2.0,1.5276,2.0,1.3675
3303,2.0,2.0,0.35,0.5,32.0,32.892540000000004,4.0,0.47234,2.0,0.51861,32.0,4.0,1.0173970460891724,2.0,0.9298511743545532,32.0,2.0,0.46542,2.0,0.64783
3304,1.0,3.0,0.35,1.75,36.0,30.71782,2.0,0.8276100000000001,2.0,1.6624,36.0,1.0,1.1058287620544434,3.0,1.6558361053466797,35.0,3.0,1.6829,3.0,1.6829
3305,3.0,0.0,1.05,0.45,169.0,170.31207,3.0,1.30881,2.0,0.9650799999999999,169.0,3.0,1.3122906684875488,2.0,0.925902247428894,169.0,3.0,1.5956,2.0,0.94545
3306,1.0,4.0,0.05,1.8,127.0,126.91886000000001,1.0,0.20831,4.0,1.05913,126.0,1.0,0.1884659230709076,4.0,1.2939221858978271,127.0,1.0,0.16972,4.0,1.3572
3307,4.0,2.0,1.55,1.4,87.0,88.05339000000001,4.0,1.01979,2.0,1.24674,87.0,4.0,1.5257407426834106,2.0,1.0968041419982908,87.0,1.0,0.9857,2.0,1.2949
3308,1.0,4.0,0.75,1.5,36.0,41.33248,1.0,0.52851,4.0,0.90799,33.0,1.0,0.4982979595661163,2.0,1.0899351835250854,32.0,1.0,0.30912,4.0,1.0941
3309,0.0,1.0,0.15,0.35,59.0,58.559709999999995,4.0,1.06703,1.0,0.36396999999999996,59.0,2.0,1.0798569917678833,1.0,0.1872847080230713,59.0,1.0,1.0295,0.0,0.15289
3310,0.0,3.0,0.75,1.2,16.0,22.02301,2.0,0.5441199999999999,3.0,1.3926100000000001,19.0,2.0,0.8113635778427124,3.0,1.2732897996902466,19.0,4.0,0.78241,2.0,1.3783
3311,1.0,1.0,1.0,0.2,126.0,126.73704,1.0,0.84854,1.0,0.46176000000000006,126.0,1.0,0.8632749319076538,1.0,0.33219295740127563,18.0,4.0,0.62797,0.0,0.46116
3312,3.0,1.0,1.25,0.55,197.0,0.01427,3.0,1.1953,3.0,1.25094,197.0,3.0,1.2627280950546265,3.0,1.1140443086624146,171.0,2.0,1.3163,2.0,1.9714
3313,4.0,4.0,0.35,1.0,163.0,160.63612,1.0,0.64525,4.0,1.1880600000000001,163.0,4.0,0.7055050134658813,2.0,1.2318991422653198,163.0,0.0,0.51807,2.0,1.1929
3314,0.0,1.0,0.15,0.8,181.0,14.36859,1.0,0.39971999999999996,1.0,0.61374,181.0,0.0,0.5377666950225829,1.0,0.8510637283325195,33.0,4.0,0.91548,0.0,0.43406999999999996
3315,0.0,0.0,0.85,0.95,56.0,51.36525,2.0,1.42804,4.0,0.5966899999999999,52.0,2.0,1.4182255268096924,4.0,0.6895055770874023,55.0,2.0,1.4936,1.0,0.83434
3316,1.0,0.0,0.75,0.75,157.0,153.12896999999998,1.0,0.80542,1.0,0.41186000000000006,157.0,1.0,0.6086455583572388,1.0,0.4130723476409912,157.0,1.0,0.92395,1.0,0.27716999999999997
3317,1.0,2.0,0.5,0.25,93.0,117.46045,1.0,0.627,2.0,0.43643000000000004,6.0,1.0,0.9602891206741332,1.0,0.5933182239532471,91.0,0.0,0.35353,1.0,0.29112
