,model1,model2,alpha1,alpha2,change_point,eduN_cp,eduN_m1,eduN_a1,eduN_m2,eduN_a2,FCI_cp,FCI_m1,FCI_a1,FCI_m2,FCI_a2,BIT_cp,BIT_m1,BIT_a1,BIT_m2,BIT_a2
701,2.0,1.0,1.2,0.6,64.0,60.31455,2.0,1.34569,1.0,0.33821999999999997,64.0,3.0,1.3224472999572754,1.0,0.2455761432647705,64.0,2.0,1.3019,1.0,0.22409
702,3.0,3.0,1.1,1.15,49.0,49.88827,2.0,0.8702200000000001,3.0,1.24603,49.0,4.0,1.04538893699646,3.0,1.3229036331176758,49.0,4.0,0.95247,3.0,1.1741
703,2.0,4.0,1.9,1.0,143.0,140.14903,2.0,1.4896,2.0,1.1863299999999999,143.0,2.0,1.8330261707305908,3.0,0.9740223288536072,143.0,2.0,1.9574,4.0,0.65469
704,0.0,2.0,0.8,0.6,198.0,134.14891,4.0,1.10458,4.0,0.8962700000000001,3.0,2.0,1.2328908443450928,2.0,0.7277879118919373,90.0,4.0,0.8952600000000001,0.0,0.55328
705,4.0,0.0,0.95,0.9,153.0,152.61189,2.0,0.89069,1.0,0.47641999999999995,153.0,2.0,1.016931176185608,2.0,0.7193909883499146,153.0,2.0,0.9440000000000001,2.0,0.35634
706,4.0,0.0,0.4,1.0,17.0,17.0517,0.0,0.8305899999999999,1.0,0.74792,17.0,4.0,1.1617002487182615,1.0,0.7452549934387207,17.0,2.0,1.3219,0.0,0.21043
707,3.0,0.0,1.3,0.95,87.0,86.78868,3.0,1.4007,0.0,0.5485800000000001,87.0,3.0,1.423817157745361,2.0,0.5996404886245728,87.0,3.0,1.3464,0.0,0.45223
708,0.0,2.0,0.45,1.2,150.0,79.77773,0.0,0.66566,4.0,0.68285,89.0,0.0,0.7877737879753113,2.0,0.7204576730728149,71.0,4.0,0.8012600000000001,0.0,0.54179
709,2.0,1.0,1.8,0.3,19.0,26.8839,4.0,1.06653,1.0,0.27148,21.0,2.0,1.345150589942932,1.0,0.2029353380203247,21.0,4.0,0.82945,0.0,0.17848
710,4.0,3.0,1.45,1.85,104.0,97.40254,2.0,0.31540999999999997,3.0,1.55312,101.0,2.0,0.6977435350418091,3.0,1.5191787481307983,102.0,2.0,0.8331,3.0,1.6029
711,2.0,2.0,0.1,1.4,112.0,111.56393999999999,2.0,0.28609,2.0,1.28277,112.0,1.0,0.2576535940170288,2.0,1.3212900161743164,112.0,2.0,0.34157,2.0,1.5009
712,3.0,1.0,1.35,0.7,163.0,162.70692,3.0,1.4313,1.0,0.44388999999999995,163.0,3.0,1.3956525325775146,1.0,0.6317831873893738,163.0,2.0,1.6054,1.0,0.30327
713,1.0,0.0,0.1,0.4,149.0,149.27241,1.0,0.30958,1.0,0.38731,149.0,1.0,0.26418620347976685,1.0,0.6703606843948364,149.0,0.0,0.20804,1.0,0.38804
714,2.0,1.0,0.8,0.85,166.0,130.14446999999998,2.0,0.5784100000000001,1.0,0.57904,100.0,1.0,0.6213342547416687,1.0,0.6213342547416687,161.0,2.0,0.54496,1.0,0.62613
715,1.0,2.0,0.5,0.65,14.0,18.79024,4.0,0.85593,4.0,0.96139,16.0,2.0,0.9542558789253236,2.0,0.9698505997657776,15.0,1.0,0.43403,2.0,0.7069
716,4.0,2.0,0.8,0.2,71.0,70.60670999999999,4.0,1.22981,2.0,0.33888,71.0,3.0,1.2680354118347168,1.0,0.34968358278274536,70.0,2.0,1.0036,2.0,0.43756999999999996
717,2.0,0.0,0.5,0.05,114.0,112.8335,2.0,0.5544399999999999,4.0,0.9906,114.0,2.0,0.8532410860061646,4.0,1.1549365520477295,114.0,4.0,0.9659700000000001,4.0,1.5041
718,1.0,2.0,0.95,0.75,118.0,44.518640000000005,0.0,0.64793,4.0,1.05233,100.0,0.0,0.8455681800842285,0.0,0.8455681800842285,58.0,0.0,0.5799300000000001,1.0,0.82962
719,3.0,2.0,1.4,0.95,169.0,169.31711,3.0,1.42698,1.0,0.63822,169.0,3.0,1.361943602561951,3.0,1.3556020259857178,169.0,2.0,1.5699,4.0,0.99434
720,3.0,4.0,1.05,1.65,65.0,65.06322,3.0,1.54261,4.0,1.04362,65.0,3.0,1.5912468433380127,4.0,1.2379136085510254,65.0,2.0,1.3734,4.0,1.1216
721,2.0,4.0,1.5,1.9,193.0,194.28447,2.0,1.11401,4.0,0.87992,193.0,2.0,1.313823938369751,2.0,1.0458571910858154,193.0,2.0,1.2935,0.0,0.72065
722,4.0,3.0,0.95,1.4,188.0,183.56462,0.0,0.81203,3.0,1.83444,188.0,2.0,0.9591534733772278,3.0,1.7085522413253784,188.0,1.0,0.9898100000000001,3.0,1.8615
723,0.0,4.0,0.45,1.4,162.0,162.85547,0.0,0.29078000000000004,0.0,0.59172,164.0,1.0,0.26418620347976685,2.0,0.8857163786888123,164.0,0.0,0.18412,1.0,0.57882
724,0.0,1.0,0.95,0.45,193.0,24.62772,0.0,0.71699,0.0,0.71711,193.0,0.0,0.6461047530174255,1.0,0.8928732872009277,59.0,2.0,1.1111,0.0,0.35491999999999996
725,4.0,4.0,0.35,0.5,163.0,108.16413999999999,4.0,0.81385,4.0,0.72115,43.0,4.0,1.1011414527893066,2.0,1.3248049020767212,16.0,2.0,1.6209,0.0,0.59387
726,4.0,4.0,0.15,0.5,193.0,98.34938000000001,4.0,0.55224,4.0,0.5816100000000001,100.0,4.0,0.563984751701355,4.0,0.563984751701355,151.0,4.0,0.5043,4.0,0.5151
727,3.0,1.0,1.05,0.65,119.0,119.29865,3.0,1.06869,0.0,0.49526000000000003,119.0,3.0,1.146789312362671,1.0,0.6465810537338257,141.0,4.0,0.83611,1.0,0.50413
728,3.0,4.0,1.75,0.95,190.0,189.61824,3.0,1.77062,2.0,0.80523,191.0,3.0,1.855610489845276,2.0,1.3089340925216677,190.0,3.0,1.8234,2.0,1.1786
729,0.0,3.0,0.5,1.9,167.0,164.74771,0.0,0.65587,3.0,1.82073,162.0,1.0,0.4330473840236664,3.0,1.76494300365448,163.0,0.0,0.21566999999999997,2.0,1.9496
730,2.0,1.0,1.35,0.1,158.0,152.04785,2.0,1.16468,1.0,0.39643,147.0,2.0,1.1334972381591797,1.0,0.5498993396759033,153.0,2.0,1.3168,1.0,0.25061
731,1.0,2.0,0.25,0.05,44.0,43.96306,0.0,0.44523,1.0,0.27976999999999996,44.0,0.0,0.3561587631702423,1.0,0.21704930067062375,44.0,0.0,0.26348,0.0,0.21436999999999998
732,4.0,4.0,1.55,1.6,151.0,186.48993000000002,4.0,1.12065,4.0,0.7741600000000001,100.0,4.0,1.3539769649505615,4.0,1.3539769649505615,106.0,4.0,0.9193600000000001,4.0,0.83111
733,2.0,2.0,0.55,1.25,28.0,57.545069999999996,4.0,0.85152,4.0,0.8286899999999999,100.0,2.0,0.9299509525299072,2.0,0.9299509525299072,4.0,2.0,0.8942,1.0,0.98608
734,0.0,1.0,0.9,0.55,18.0,16.94085,0.0,1.06325,1.0,0.5305300000000001,17.0,3.0,1.2684738636016846,1.0,0.6741572618484497,17.0,2.0,1.3209,0.0,0.46502
735,1.0,0.0,0.05,0.9,34.0,32.46591,1.0,0.5592600000000001,0.0,0.73857,34.0,1.0,0.5884915590286255,0.0,0.8248056173324585,34.0,0.0,0.30691,0.0,0.47386999999999996
736,2.0,2.0,1.8,0.65,51.0,52.418420000000005,2.0,1.45146,4.0,0.83481,51.0,2.0,1.414390206336975,2.0,1.0144555568695068,53.0,3.0,1.5432,2.0,0.84401
737,4.0,3.0,1.05,1.9,149.0,150.89532,4.0,0.9752200000000001,3.0,1.63076,149.0,4.0,1.0904667377471924,3.0,1.5663723945617676,149.0,2.0,0.9567700000000001,3.0,1.5845
738,2.0,1.0,0.15,1.0,74.0,77.18553,2.0,0.5726,1.0,0.8485299999999999,79.0,2.0,0.6846312284469604,1.0,0.8164775967597961,174.0,1.0,0.95245,4.0,1.0963
739,3.0,3.0,1.9,1.75,32.0,30.69738,3.0,1.45898,3.0,1.72839,32.0,3.0,1.3344050645828247,3.0,1.6861649751663208,32.0,2.0,1.2665,3.0,1.7989
740,1.0,1.0,1.0,0.45,29.0,28.5471,1.0,0.6350899999999999,1.0,0.34314,29.0,1.0,1.0305771827697754,1.0,0.2442424297332764,29.0,1.0,0.8304299999999999,0.0,0.19547
741,4.0,3.0,0.95,1.95,64.0,65.50913,2.0,1.10301,3.0,1.57902,64.0,4.0,1.194993495941162,3.0,1.6438597440719604,64.0,3.0,1.1136,3.0,1.643
742,4.0,0.0,1.9,0.25,15.0,44.6023,4.0,0.56999,4.0,0.76768,54.0,4.0,0.6281111836433411,4.0,1.160154104232788,28.0,4.0,0.6557,0.0,0.51871
743,1.0,1.0,0.2,0.3,116.0,114.24285,1.0,0.23865,1.0,0.3846,116.0,1.0,0.2573632001876831,1.0,0.3316993713378906,116.0,0.0,0.2035,1.0,0.22821
744,2.0,3.0,1.3,1.9,106.0,103.45822,2.0,1.47899,3.0,1.5374299999999999,105.0,2.0,1.428750991821289,3.0,1.585415601730347,105.0,2.0,1.4021,3.0,1.6824
745,1.0,2.0,0.95,1.2,67.0,67.65131,1.0,0.57015,2.0,1.36042,67.0,1.0,0.7174795269966125,2.0,1.3627541065216064,67.0,1.0,0.7975,4.0,1.0937
746,4.0,3.0,0.1,1.55,93.0,90.41716,4.0,0.35368,3.0,1.4879799999999999,112.0,0.0,0.4968341588973999,3.0,1.7346438169479368,104.0,0.0,0.34489000000000003,3.0,1.6313
747,0.0,0.0,0.7,0.5,79.0,78.91143000000001,1.0,0.8183600000000001,1.0,0.41348,79.0,1.0,0.7704814672470093,1.0,0.21355104446411133,79.0,0.0,0.46848999999999996,0.0,0.27471
748,3.0,3.0,1.8,1.65,95.0,94.76744000000001,3.0,1.33645,3.0,1.1161,95.0,3.0,1.433837890625,3.0,1.2866247892379759,95.0,3.0,1.4031,0.0,0.26789
749,2.0,3.0,0.5,1.0,125.0,121.31276000000001,4.0,1.12325,3.0,1.4406,125.0,2.0,0.956540822982788,3.0,1.4232276678085327,125.0,2.0,0.9515299999999999,3.0,1.3209
750,2.0,1.0,0.8,0.75,57.0,57.09561,2.0,0.7339,1.0,0.56938,57.0,2.0,0.8648920655250549,1.0,0.7182973027229309,57.0,2.0,0.71501,0.0,0.47726999999999997
751,3.0,4.0,1.6,0.55,75.0,83.18977,3.0,1.3878,4.0,0.69153,100.0,3.0,1.0231444835662842,3.0,1.0231444835662842,164.0,3.0,1.2548,0.0,0.7972600000000001
752,2.0,2.0,0.75,1.65,78.0,77.47907,2.0,0.7806,2.0,1.1352200000000001,76.0,2.0,1.0021982192993164,2.0,1.2961587905883791,78.0,2.0,0.59305,2.0,1.525
753,0.0,1.0,0.85,1.0,164.0,159.00957,4.0,0.98182,1.0,0.7007899999999999,169.0,4.0,1.184686303138733,1.0,0.6971662044525146,168.0,1.0,0.7137100000000001,1.0,0.85955
754,2.0,4.0,1.3,1.25,1.0,16.13381,0.0,0.44419,4.0,1.0106700000000002,2.0,3.0,1.52712082862854,4.0,1.3353846073150637,1.0,0.0,0.65637,2.0,1.2512
755,3.0,2.0,2.0,1.15,118.0,117.27875,3.0,1.7177200000000001,4.0,1.44059,118.0,3.0,1.7002696990966797,2.0,1.3986485004425049,117.0,2.0,1.839,4.0,1.2573
756,1.0,1.0,0.65,0.55,161.0,164.07301,1.0,0.4175,1.0,0.51543,100.0,1.0,0.5960361957550049,1.0,0.5960361957550049,11.0,1.0,0.44328,0.0,0.3331
757,0.0,0.0,1.0,0.25,35.0,34.482929999999996,1.0,0.45531000000000005,1.0,0.29225999999999996,35.0,1.0,0.5499582886695862,1.0,0.2390985637903213,35.0,0.0,0.31386,0.0,0.2064
758,1.0,1.0,0.35,1.0,41.0,38.73795,1.0,0.6059899999999999,1.0,0.79606,42.0,1.0,0.6371971368789673,2.0,0.8575673103332521,42.0,1.0,0.67062,1.0,0.94868
759,0.0,2.0,0.45,0.8,163.0,59.07338000000001,0.0,0.84951,0.0,0.64959,63.0,2.0,1.188628077507019,4.0,1.0040385723114014,64.0,3.0,1.1151,1.0,0.9500299999999999
760,4.0,0.0,1.5,1.0,12.0,11.82702,4.0,0.94735,0.0,0.5950300000000001,12.0,2.0,1.0888625383377075,4.0,0.8011059165000916,12.0,0.0,0.62253,1.0,0.9746799999999999
761,1.0,1.0,0.5,0.3,51.0,50.47037,1.0,0.53235,1.0,0.33563000000000004,53.0,1.0,0.470115065574646,1.0,0.2316673547029495,10.0,0.0,0.39128,1.0,0.44364
762,4.0,0.0,2.0,0.5,130.0,129.96864,4.0,1.52375,1.0,0.32287,129.0,2.0,1.3372523784637451,1.0,0.28587716817855835,126.0,4.0,1.535,0.0,0.23955
763,1.0,3.0,0.2,1.4,103.0,105.13423999999999,1.0,0.26308000000000004,3.0,1.5747,103.0,1.0,0.2710246443748474,3.0,1.4065475463867188,103.0,0.0,0.22621,3.0,1.3607
764,0.0,1.0,0.55,0.85,87.0,74.55413,0.0,0.65515,1.0,0.77633,87.0,0.0,0.7596656084060669,1.0,0.5415539145469666,121.0,0.0,0.50476,1.0,0.45136000000000004
765,3.0,1.0,1.05,1.0,136.0,148.93497,3.0,1.45432,1.0,0.9393799999999999,136.0,3.0,1.459951877593994,1.0,1.5437065362930298,141.0,3.0,1.4343,4.0,1.3838
766,3.0,0.0,1.7,0.4,139.0,138.56843,3.0,1.73786,4.0,0.97844,139.0,3.0,1.6935155391693115,4.0,1.2069764137268066,139.0,3.0,1.815,0.0,0.9567899999999999
767,0.0,0.0,0.1,0.2,73.0,72.17893000000001,4.0,1.09722,4.0,0.8625,71.0,2.0,1.3755850791931152,2.0,1.1446709632873535,71.0,4.0,1.3754,0.0,0.66755
768,3.0,1.0,1.35,0.85,191.0,190.45441,3.0,1.55673,1.0,0.73335,191.0,3.0,1.516201734542847,2.0,0.9456855654716492,191.0,2.0,1.6568,1.0,0.6038399999999999
769,0.0,2.0,1.0,1.55,117.0,114.55733000000001,0.0,0.96883,2.0,1.42161,113.0,4.0,1.122011423110962,2.0,1.5624102354049685,113.0,4.0,0.9423,2.0,1.5474
770,1.0,1.0,0.05,0.65,64.0,63.681,1.0,0.252,1.0,0.62042,62.0,1.0,0.5189352035522461,1.0,0.5687808394432068,55.0,0.0,0.26955,0.0,0.33071
771,2.0,1.0,0.95,0.85,90.0,92.42711,4.0,0.9859600000000001,1.0,0.64854,80.0,4.0,1.2057464122772217,1.0,1.4066109657287598,82.0,4.0,1.2128,0.0,0.3257
772,1.0,4.0,0.9,0.65,144.0,132.15045,1.0,0.81655,4.0,1.31933,128.0,1.0,0.8207619786262512,2.0,1.3822838068008425,129.0,0.0,0.45331000000000005,2.0,1.2774
773,1.0,1.0,0.85,0.45,81.0,11.46049,1.0,0.80761,1.0,0.6172300000000001,100.0,1.0,0.7688088417053223,1.0,0.7688088417053223,197.0,0.0,0.53556,2.0,0.58244
774,0.0,2.0,0.4,0.85,170.0,168.80148,0.0,0.87916,4.0,1.1490200000000002,164.0,0.0,0.8712207078933716,4.0,1.4279645681381226,174.0,0.0,0.39607,4.0,1.2359
775,3.0,2.0,1.35,1.35,35.0,35.20277,3.0,1.70304,4.0,0.9945700000000001,35.0,3.0,1.5676965713500977,2.0,1.2875502109527588,35.0,2.0,1.5581,4.0,0.96944
776,1.0,0.0,0.3,0.45,146.0,147.76693999999998,1.0,0.43715,0.0,0.83126,146.0,1.0,0.35308289527893066,0.0,0.8414926528930664,146.0,0.0,0.5594399999999999,3.0,1.4834
777,1.0,2.0,0.65,1.45,50.0,51.42905,1.0,0.29299000000000003,2.0,0.87208,50.0,1.0,0.309866338968277,4.0,1.2972238063812256,50.0,1.0,0.3162,2.0,1.3732
778,1.0,3.0,0.9,2.0,118.0,123.70631000000002,1.0,0.9885700000000001,3.0,1.25104,120.0,1.0,0.7765482664108276,3.0,1.746739625930786,120.0,0.0,0.66243,2.0,1.9981
779,3.0,4.0,1.95,1.75,150.0,151.03262,3.0,1.79235,4.0,0.79705,150.0,3.0,1.7880234718322754,2.0,0.9425477385520936,150.0,3.0,1.882,2.0,0.87785
780,3.0,4.0,1.65,0.25,75.0,86.82835,3.0,1.26108,4.0,0.71968,100.0,4.0,0.816208004951477,4.0,0.816208004951477,83.0,3.0,1.2158,4.0,0.8207899999999999
781,1.0,4.0,0.9,0.3,89.0,89.48795,1.0,0.56703,4.0,0.93225,89.0,1.0,0.6640007495880127,3.0,1.1183686256408691,89.0,0.0,0.52544,2.0,1.0374
782,0.0,3.0,0.35,1.9,140.0,140.60667,0.0,0.36930999999999997,3.0,1.5599399999999999,140.0,0.0,0.5914353132247925,3.0,1.5937827825546265,140.0,0.0,0.28505,3.0,1.6399
783,0.0,3.0,0.2,1.15,190.0,99.74661,0.0,0.43612,3.0,0.69724,190.0,0.0,0.4235180616378784,3.0,1.1941715478897097,16.0,0.0,0.44158000000000003,0.0,0.6852
784,0.0,2.0,0.85,1.7,168.0,169.23508999999999,2.0,0.9501200000000001,2.0,1.65832,168.0,4.0,1.0507516860961914,2.0,1.6144431829452517,168.0,4.0,1.0466,2.0,1.78
785,4.0,4.0,1.95,0.6,19.0,21.22296,4.0,0.80466,4.0,0.7703899999999999,28.0,1.0,0.8274391889572144,2.0,0.9344784021377563,19.0,1.0,0.37023,4.0,0.89287
786,1.0,3.0,0.55,1.65,147.0,145.92053,1.0,0.60837,3.0,1.35432,146.0,1.0,0.5287988185882568,3.0,1.4861669540405271,6.0,4.0,0.71172,0.0,0.12025999999999999
787,2.0,0.0,1.0,0.6,12.0,16.78376,4.0,1.0324200000000001,0.0,0.46729,12.0,2.0,1.2049520015716553,0.0,0.5896276235580444,104.0,4.0,1.4514,0.0,0.499
788,0.0,3.0,0.1,1.75,169.0,177.40731,4.0,0.8092600000000001,3.0,1.7537099999999999,169.0,2.0,0.9899217486381532,3.0,1.5677549839019775,169.0,2.0,0.8519700000000001,3.0,1.686
789,3.0,1.0,1.05,0.8,123.0,125.16649,3.0,1.36217,1.0,0.95068,123.0,3.0,1.404368877410889,1.0,0.7901493906974792,123.0,3.0,1.2673,1.0,0.94721
790,2.0,0.0,1.65,0.35,13.0,45.58068,4.0,0.66966,4.0,1.1052600000000001,100.0,4.0,0.6905980706214905,4.0,0.6905980706214905,158.0,4.0,0.55032,4.0,1.2756
791,2.0,2.0,0.7,1.2,89.0,146.13119,4.0,0.74105,2.0,1.22652,100.0,4.0,0.7821823954582214,4.0,0.7821823954582214,168.0,2.0,0.71116,2.0,1.5711
792,4.0,1.0,0.55,0.3,118.0,118.31636999999999,4.0,0.48344,1.0,0.38011,118.0,4.0,0.7057232856750488,1.0,0.2822571396827698,118.0,4.0,0.5817399999999999,0.0,0.22280999999999998
793,1.0,4.0,0.4,0.2,56.0,51.7919,1.0,0.39141,4.0,0.58846,50.0,1.0,0.4293494820594788,0.0,0.7343206405639648,14.0,1.0,0.7141,4.0,1.3987
794,0.0,3.0,0.45,1.5,99.0,95.15179,0.0,0.7522399999999999,3.0,1.41842,99.0,0.0,0.5761823654174805,3.0,1.4366519451141355,99.0,0.0,0.5122399999999999,3.0,1.3286
795,3.0,2.0,1.1,0.95,33.0,31.823320000000002,3.0,1.67146,4.0,0.9532299999999999,33.0,3.0,1.6763858795166016,4.0,1.2889529466629028,33.0,3.0,1.7346,2.0,0.9777100000000001
796,2.0,1.0,0.5,0.25,23.0,25.58036,4.0,0.73401,1.0,0.30316,23.0,2.0,1.0513200759887695,1.0,0.21698084473609924,23.0,1.0,0.74438,0.0,0.19138
797,4.0,1.0,1.35,0.8,83.0,74.47310999999999,4.0,1.5254,1.0,0.43023999999999996,86.0,4.0,1.4969936609268188,1.0,1.2348172664642334,53.0,2.0,1.4376,0.0,0.39266999999999996
798,3.0,1.0,1.45,0.85,38.0,29.29713,4.0,1.19662,1.0,0.7229300000000001,27.0,3.0,1.3983787298202517,1.0,0.8248385190963745,27.0,4.0,0.94811,1.0,0.9734200000000001
799,3.0,4.0,1.2,1.4,103.0,126.69501000000001,3.0,1.15032,4.0,0.8744,100.0,3.0,0.8652104735374451,3.0,0.8652104735374451,113.0,2.0,1.0217,4.0,1.2051
800,2.0,3.0,1.3,1.85,99.0,96.66775,4.0,1.1835200000000001,3.0,1.51742,99.0,2.0,1.1886836290359497,3.0,1.3777997493743896,98.0,2.0,1.5885,3.0,1.3426
801,1.0,1.0,0.25,0.35,46.0,46.3785,2.0,0.44814,1.0,0.46003,43.0,2.0,0.6643761992454529,1.0,0.614521861076355,62.0,2.0,0.43886000000000003,0.0,0.45558999999999994
802,0.0,4.0,0.7,1.45,109.0,107.81097,0.0,0.74945,4.0,0.8475799999999999,109.0,0.0,0.8481553196907043,4.0,1.4357928037643433,109.0,4.0,0.8819100000000001,2.0,1.1593
803,3.0,4.0,1.9,1.5,106.0,105.82896000000001,3.0,1.7281,4.0,0.89018,106.0,3.0,1.6807866096496582,4.0,1.2325221300125122,106.0,3.0,1.7273,2.0,0.86916
804,4.0,1.0,1.1,1.0,58.0,27.48455,4.0,0.9503299999999999,1.0,0.79676,100.0,0.0,0.7656108140945435,0.0,0.7656108140945435,67.0,2.0,0.8755,0.0,0.45028
805,0.0,1.0,0.95,0.75,81.0,78.11747,0.0,0.8549200000000001,1.0,0.6087100000000001,81.0,0.0,1.103403091430664,1.0,0.6378557085990906,81.0,0.0,0.80705,1.0,0.73378
806,3.0,0.0,1.75,0.2,38.0,39.614,3.0,1.7673599999999998,4.0,0.81213,38.0,3.0,1.6801339387893677,4.0,1.086613655090332,38.0,3.0,1.6712,1.0,0.7791399999999999
807,4.0,3.0,0.7,1.0,85.0,87.12179,4.0,1.07431,4.0,0.9607600000000001,85.0,4.0,1.2364304065704346,2.0,0.9312893152236938,85.0,4.0,1.1658,2.0,0.7621100000000001
808,2.0,0.0,0.6,0.85,79.0,82.02082,0.0,0.8543700000000001,4.0,0.92374,80.0,2.0,0.8204857110977173,4.0,1.1076490879058838,80.0,1.0,0.94476,2.0,1.0083
809,0.0,0.0,0.95,0.8,174.0,92.05655,0.0,0.73664,3.0,1.02146,100.0,0.0,0.7966781258583069,0.0,0.7966781258583069,152.0,4.0,0.6904100000000001,1.0,0.74237
810,4.0,2.0,0.7,0.95,36.0,35.644459999999995,0.0,0.93094,4.0,0.9516899999999999,36.0,4.0,1.177740454673767,2.0,0.8677271604537964,36.0,2.0,1.0967,2.0,0.79594
811,0.0,3.0,0.25,1.5,54.0,53.8401,0.0,0.97844,3.0,1.70039,51.0,3.0,1.2645697593688965,3.0,1.5735903978347778,53.0,2.0,0.93156,3.0,1.6974
812,0.0,3.0,0.15,1.1,139.0,140.90312,4.0,0.7182,3.0,1.5611700000000002,139.0,2.0,0.9234281778335572,3.0,1.5143930912017822,139.0,2.0,0.39277,3.0,1.3248
813,0.0,2.0,0.8,0.6,53.0,34.21653,0.0,0.6716300000000001,2.0,0.42885,53.0,0.0,0.672396183013916,2.0,0.2354161441326141,53.0,0.0,0.62947,2.0,0.3344
814,3.0,4.0,1.9,0.65,126.0,126.98823,3.0,1.7432400000000001,4.0,1.10474,126.0,3.0,1.7527332305908203,4.0,1.0447063446044922,126.0,3.0,1.8281,4.0,0.7228600000000001
815,4.0,4.0,0.25,0.65,94.0,89.51385,4.0,0.46521999999999997,4.0,0.82737,94.0,4.0,0.4289121329784393,2.0,0.9526877999305724,3.0,2.0,0.61964,0.0,0.3786
816,0.0,4.0,0.55,1.35,183.0,105.65231000000001,0.0,0.74303,4.0,0.8557899999999999,100.0,4.0,0.6985270380973816,4.0,0.6985270380973816,99.0,2.0,0.9304600000000001,4.0,0.9679399999999999
817,2.0,3.0,1.5,1.6,17.0,8.1119,0.0,1.22991,3.0,1.4996399999999999,100.0,3.0,1.576729655265808,3.0,1.576729655265808,19.0,4.0,0.86713,3.0,1.7056
818,4.0,0.0,0.95,0.35,153.0,149.6942,2.0,0.9095700000000001,0.0,0.81374,149.0,2.0,1.1000072956085205,4.0,1.0457336902618408,146.0,4.0,0.9275,0.0,0.48738000000000004
819,1.0,1.0,0.95,0.1,135.0,121.85123999999999,1.0,0.7868,1.0,0.40563,126.0,1.0,0.8343299627304077,1.0,0.5146622657775879,110.0,0.0,0.43163,1.0,0.56807
820,1.0,4.0,0.55,0.55,112.0,108.87881999999999,1.0,0.74487,4.0,1.11795,105.0,1.0,0.6696218848228455,4.0,1.5362635850906372,97.0,1.0,0.53185,0.0,0.40578000000000003
821,0.0,3.0,0.5,1.7,59.0,52.91936,1.0,0.45579,3.0,1.7358,50.0,1.0,0.6585322618484497,3.0,1.6875425577163696,53.0,1.0,0.64857,3.0,1.7855
822,1.0,1.0,1.0,0.2,69.0,63.786469999999994,2.0,0.78366,0.0,0.36639,69.0,2.0,0.7487504482269287,1.0,0.2025635987520218,69.0,4.0,0.81533,0.0,0.18799000000000002
823,2.0,4.0,1.95,0.1,119.0,120.19438000000001,2.0,1.65905,4.0,1.12317,121.0,2.0,1.7127255201339722,4.0,1.2300710678100586,120.0,2.0,1.7765,4.0,1.0857
824,4.0,4.0,1.2,0.9,69.0,67.75511,4.0,1.02944,4.0,0.74698,69.0,2.0,1.121295690536499,2.0,0.8662759065628052,69.0,2.0,0.79281,2.0,0.80615
825,2.0,3.0,0.45,1.4,15.0,22.754939999999998,0.0,0.74941,3.0,1.5677,12.0,1.0,0.948669135570526,3.0,1.6798073053359983,17.0,0.0,0.6271399999999999,2.0,1.8615
826,4.0,1.0,1.0,0.15,161.0,159.03284,2.0,1.33859,1.0,0.44956999999999997,160.0,2.0,1.2782809734344482,1.0,0.6036639809608461,160.0,2.0,1.1669,1.0,0.24047
827,0.0,1.0,1.0,0.7,138.0,140.65216999999998,2.0,0.95367,1.0,0.37808,138.0,4.0,1.2133508920669556,1.0,0.4733986258506775,139.0,4.0,1.0443,0.0,0.2251
828,3.0,0.0,1.8,0.7,10.0,9.8267,3.0,1.19702,4.0,0.9245,11.0,3.0,1.5108455419540403,4.0,1.1327276229858398,11.0,4.0,1.2472,4.0,1.1142
829,2.0,0.0,1.6,0.65,150.0,154.91322,2.0,1.27809,4.0,1.13582,149.0,3.0,1.408160924911499,4.0,1.4223005771636963,148.0,2.0,1.618,4.0,1.6815
830,1.0,1.0,0.45,0.4,145.0,100.61131,0.0,0.56343,1.0,0.45388,10.0,2.0,1.158911943435669,1.0,0.16791296005249026,17.0,0.0,0.49681000000000003,0.0,0.24134
831,3.0,4.0,1.45,0.15,73.0,74.317,3.0,1.0982299999999998,4.0,0.63771,73.0,3.0,1.2555402517318726,4.0,0.6342426538467407,73.0,1.0,0.6393300000000001,4.0,0.47485
832,0.0,4.0,0.75,0.25,114.0,112.38886000000001,0.0,0.7799,4.0,0.9635299999999999,113.0,0.0,1.0373884439468384,2.0,0.900613009929657,100.0,0.0,0.42006000000000004,4.0,1.3655
833,4.0,0.0,1.9,0.1,24.0,20.46025,4.0,0.91984,4.0,0.8122,21.0,2.0,0.9928081035614014,2.0,1.144287109375,21.0,4.0,1.2444,2.0,1.1141
834,1.0,2.0,0.65,1.7,39.0,41.48264,1.0,0.43753000000000003,2.0,1.69165,39.0,1.0,0.47775614261627203,2.0,1.7217713594436646,39.0,1.0,0.59742,2.0,1.8216
835,2.0,2.0,0.05,1.65,46.0,46.7543,2.0,0.40671,4.0,1.39076,46.0,2.0,0.5058774948120117,2.0,1.5849987268447876,46.0,0.0,0.43817,2.0,1.7776
836,2.0,0.0,1.4,0.6,91.0,93.75123,2.0,1.49771,4.0,0.6814899999999999,92.0,2.0,1.5301729440689087,2.0,0.714952290058136,92.0,2.0,1.4651,4.0,0.56593
837,3.0,4.0,1.8,0.35,193.0,191.81885,3.0,1.64582,4.0,0.78009,193.0,3.0,1.6764228343963623,3.0,1.3009109497070312,193.0,3.0,1.6564,2.0,0.8819
