,model,alpha,length,diff_coef,loc_error,UCL,eduN,HNU,Erasmus MC,BIT,DecBayComp,TSA,UPV-MAT,TA-MSD
662,4.0,1.35,320,-0.4072182905915573,1.33,1.275,1.21248,1.1630739,1.2495627403259275,1.3522,1.5795190334320068,1.32523,1.15,0.9232
663,4.0,1.9500000000000002,649,-1.3361528741907633,7.0,1.925,1.93777,1.9060227,1.881287097930908,1.9107,0.75368732213974,0.91986,0.629,0.74729
664,1.0,0.8,797,0.3215685166440801,1.0,0.95,0.77254,0.782852,0.8995730876922607,0.53768,0.5454137325286865,0.79205,0.865,0.78025
665,4.0,1.4000000000000001,139,0.5374138069067369,1.0,1.525,1.1875,1.0490106,0.4405370652675628,1.3688,0.6650545597076416,1.17518,1.408,0.58902
666,0.0,0.7500000000000001,382,-0.8764985501666562,7.0,0.65,0.70694,0.7152552,0.781035840511322,0.83927,0.5967152118682861,0.90992,0.393,0.96684
667,3.0,1.8,304,-0.13452754965882563,4.33,1.525,1.45993,1.3550644,1.4752328395843506,1.5617,1.6660360097885132,1.72788,0.365,1.63111
668,0.0,0.2,175,-0.4720834091398095,2.0,0.1,0.99078,0.9409918,0.7376357913017273,1.082,0.6540979743003845,1.29284,0.363,0.92169
669,2.0,0.4,888,0.3108315955876941,7.33,0.5,0.48321,0.47213826,0.3556524515151977,0.64721,0.3822674751281738,0.52613,0.411,0.37979
670,4.0,1.1500000000000001,569,0.13035122922940587,4.67,1.075,1.05943,1.0278014,1.2325563430786133,0.97501,0.952795386314392,1.28764,1.067,0.95453
671,1.0,0.45,76,-1.0336330902067248,4.67,0.15,0.46071,0.39730653,0.4332082569599151,0.15455,0.339832067489624,0.5,0.355,0.15455
672,0.0,0.55,741,-0.10491588570846837,4.33,0.5,0.54206,0.60361063,0.7378860712051392,0.50309,0.433804988861084,0.75712,0.665,0.68858
673,1.0,0.55,374,-0.07935702410187367,7.0,0.3,0.36611,0.3510585,0.2828887701034546,0.79198,0.3211317062377929,1.41338,0.289,0.84908
674,3.0,1.4000000000000001,17,0.5440515143072056,7.0,1.175,1.43219,1.364847,1.3548191785812378,1.4692,1.2152937650680542,1.45996,1.194,1.38754
675,2.0,0.1,565,0.6877383671758487,10.0,0.15,0.20523,0.18271317,0.1592734456062317,0.1836,0.1887673139572143,0.25275,0.098,0.11855
676,2.0,1.2000000000000002,396,-1.4079777856170745,4.0,1.125,1.18265,1.1363034,1.13868248462677,1.2209,0.8188593983650208,1.06452,1.206,0.89339
677,3.0,1.85,535,-1.530801537237392,7.33,1.725,1.7996,1.7263311,1.7868261337280271,1.7202,1.7486060857772827,1.42774,1.641,1.62924
678,2.0,1.85,517,0.729690615997593,4.67,1.875,1.78599,1.8492528,1.8770134449005127,1.8697,1.788558840751648,1.87838,1.915,1.79581
679,1.0,0.45,223,0.5010538854672866,4.67,0.4,0.48097,0.45433822,0.4566668272018432,0.92483,0.5814371109008789,0.9435,0.429,0.90993
680,2.0,0.35000000000000003,631,-1.5465316607490263,4.0,0.3,0.31276,0.33523116,0.2030616998672485,0.32241,0.2946312427520752,0.79919,0.274,0.24265
681,4.0,0.1,647,-2.148635275513121,7.33,0.1,0.08742,0.3096275,0.1471657156944275,0.12485,0.2036218643188476,0.38903,0.098,0.90505
682,0.0,0.7500000000000001,494,2.1842076362278386,4.67,0.75,0.94297,0.89280945,0.2525098323822021,0.99849,0.8203732967376709,0.86236,0.511,1.01221
683,2.0,1.9500000000000002,369,-0.822134500866094,7.0,1.875,1.85667,1.8582202,1.876177668571472,1.9268,1.778634786605835,1.74657,1.867,1.73357
684,2.0,1.05,486,1.579567223305262,4.33,0.95,0.98598,0.9069756,1.093030571937561,0.95264,0.665617823600769,0.91119,0.849,0.72991
685,4.0,0.05,619,-0.20554513449211637,1.67,0.1,0.0774,0.2263271,0.1366567611694336,0.13976,0.2300620079040527,0.40069,0.074,0.5606
686,1.0,0.2,381,-1.2174312263256353,7.0,0.15,0.33414,0.3111538,0.3073367476463318,0.023559,0.05,0.5,0.228,0.02573
687,0.0,0.8500000000000001,799,0.10437128206588729,4.0,0.4,0.44444,0.49152622,0.5331725478172302,0.84541,0.7787836790084839,0.96667,0.346,0.86705
688,4.0,0.25,428,0.18628753780967858,1.33,0.3,0.28201,0.28682128,0.1754319667816162,0.25914,0.2734073400497436,0.27256,0.364,0.76016
689,3.0,1.2000000000000002,808,1.2591688135312948,7.33,1.275,1.32675,1.6036205,1.3248047828674316,1.4977,1.57075297832489,1.26623,1.604,1.46656
690,4.0,1.85,824,1.1605523468646421,4.33,1.875,1.85643,1.8441243,1.8429973125457764,1.7735,0.8754944801330566,1.39588,1.945,0.95368
691,1.0,0.9000000000000001,662,-0.3136314260016374,4.67,0.95,0.78533,0.8355307,0.9283344745635986,0.94665,0.7045544385910034,1.41935,0.849,1.21713
692,0.0,0.6500000000000001,282,-0.22942580670506066,1.67,0.95,0.69467,0.68422085,0.8142284750938416,0.48021,0.7801581621170044,1.134,0.428,0.94592
693,4.0,1.5000000000000002,275,0.2014896242895125,4.67,1.475,1.37416,1.411707,1.4314382076263428,1.4148,0.685245156288147,1.04333,0.377,0.94077
694,4.0,1.6500000000000001,786,1.9346351344061228,4.33,1.725,1.65454,1.6132439,1.666666030883789,1.7011,0.5993996858596802,1.23651,1.787,0.82818
695,1.0,0.55,603,0.5460275605315528,4.0,0.55,0.52326,0.597183,0.7898553609848022,0.64525,0.7652063369750977,1.2582,0.551,0.92764
696,2.0,1.5000000000000002,239,-0.708415390748101,4.33,1.275,1.29684,1.2364941,1.336035966873169,1.3658,1.2679941654205322,1.05047,1.579,1.34049
697,1.0,0.25,578,-1.2713767065179993,1.67,0.3,0.35227,0.35551015,0.2911319136619568,0.71626,0.4971759915351867,1.3194,0.393,0.89797
698,1.0,0.3,12,-0.5885339251562168,4.67,0.25,0.74779,0.51054376,0.3764433860778808,0.40236,0.526364803314209,0.875,0.429,1.17147
699,3.0,1.2500000000000002,564,1.0456764830990175,4.0,1.275,1.26156,1.4364606,1.2436881065368652,1.0587,1.1662949323654177,1.51669,1.128,1.25114
700,3.0,1.2500000000000002,644,1.4535549321553183,4.33,1.125,1.21499,1.4131383,1.2097233533859253,1.2634,1.343727946281433,1.22474,1.164,1.10329
701,2.0,1.55,305,1.456041570033735,4.67,1.475,1.51021,1.5291319,1.578476905822754,1.5454,1.4948554039001465,1.78451,0.423,1.51704
702,2.0,0.7000000000000001,923,-0.08707726334113168,7.0,0.75,0.71926,0.66880316,0.6728082895278931,0.83826,0.9529834389686584,0.80701,0.67,0.54998
703,1.0,0.05,931,-0.10763549403389058,4.33,0.1,0.28838,0.29926774,0.3026955127716064,0.011227,0.2988749146461487,0.5,0.242,0.01504
704,2.0,1.1,432,0.12612756340289377,4.67,1.275,1.18072,1.1431432,1.2003328800201416,1.2252,1.2385562658309937,1.35472,1.279,1.2502
705,2.0,0.7000000000000001,809,1.314359110874841,10.0,0.9,0.73492,0.7898991,0.8739129304885864,0.9439,0.7083721160888672,0.52818,0.655,0.65231
706,0.0,0.3,810,0.6481047712544303,4.67,0.1,0.91937,0.8292229,0.4245307445526123,0.93974,0.571152925491333,0.84631,0.27,0.5903
707,2.0,1.9000000000000001,622,-0.17883446042218004,4.67,1.875,1.82359,1.9097418,1.900208592414856,1.9167,1.8831638097763064,1.5,1.91,1.96255
708,2.0,0.15000000000000002,877,-0.008130038520766929,4.67,0.15,0.20573,0.20164073,0.1682955622673034,0.19738,0.1771047115325927,0.64843,0.228,0.14516
709,4.0,0.25,486,-0.5098615414235981,7.0,0.3,0.29042,0.3654339,0.1901123523712158,0.3717,0.40218186378479,1.01891,0.081,0.85657
710,2.0,1.4000000000000001,641,-0.1761948638599491,7.33,1.325,1.38978,1.3775243,1.3346120119094849,1.5425,1.362421631813049,0.84077,1.392,1.18009
711,2.0,1.05,743,-0.8618279068447029,4.0,1.075,0.99121,1.0078006,1.008761644363403,0.99335,0.7240415811538696,1.06845,0.84,1.01101
712,4.0,0.5,485,-0.1507043936467605,4.67,0.5,0.51229,0.54570705,0.3445689678192138,0.52987,0.2859575748443603,0.64788,0.234,0.90875
713,0.0,0.3,790,0.5592097645877627,7.0,0.15,0.30384,0.5757894,0.3612728714942932,0.22464,0.05,0.5,0.241,0.08948
714,4.0,1.85,703,1.7156164262014026,4.33,1.875,1.89408,1.8970934,1.8499186038970947,1.8133,1.6824967861175537,1.53278,1.946,0.90384
715,2.0,1.4000000000000001,799,-0.41524612289199514,7.0,1.475,1.45028,1.5008919,1.4065027236938477,1.6167,1.4905545711517334,1.34924,0.409,1.52899
716,3.0,1.1500000000000001,874,-0.3218610011873838,10.0,1.075,1.18617,1.4602357,1.134930968284607,1.4261,1.551274299621582,1.11433,1.465,1.26083
717,2.0,1.2000000000000002,208,-0.4757041779606361,4.33,1.075,0.9008,0.88869655,0.9864384531974792,0.99008,0.6528457999229431,0.58765,0.795,0.96527
718,0.0,0.4,830,0.006832373349757986,4.0,0.1,0.83214,0.83894825,0.7032690048217773,0.83957,0.6683134436607361,0.97043,0.971,0.88334
719,4.0,0.8,161,1.1818032812176356,7.0,0.65,0.86184,0.916479,0.7654907703399658,0.76633,0.7188063859939575,0.74228,1.228,0.84004
720,3.0,1.1,713,-1.2930682381446643,4.0,1.475,1.28997,1.2507184,1.3221808671951294,1.3612,1.552506923675537,1.83913,1.244,1.73242
721,4.0,0.9000000000000001,786,0.2437522162373505,1.67,0.9,0.90836,0.8575504,0.9410633444786072,0.864,0.6608768701553345,0.87266,0.835,0.82629
722,1.0,0.8500000000000001,899,-1.7073727064212874,1.67,0.8,0.71884,0.71876544,0.8095558881759644,0.545,0.4687358140945434,0.94412,0.734,0.8035
723,3.0,1.2000000000000002,376,0.17044519313983073,4.33,1.325,1.33147,1.3455759,1.3488963842391968,1.0657,0.7573418617248535,0.77857,0.254,1.08739
724,4.0,1.2500000000000002,781,1.0400467031488294,1.33,1.325,1.36627,1.3730431,1.2630112171173096,1.2066,0.640916109085083,1.14444,1.007,0.88682
725,2.0,0.2,746,1.1275732973431825,7.0,0.15,0.27823,0.23979796,0.1759595274925232,0.24314,0.2004122138023376,0.58733,0.271,0.10087
726,0.0,0.45,331,-0.2735714728544606,1.33,0.85,0.56204,0.6190231,0.629990816116333,0.26689,0.422202467918396,0.5342,0.586,0.8823
727,1.0,0.3,385,1.435974805038254,4.0,0.3,0.37806,0.3498513,0.3200461268424988,0.24217,0.3821696043014526,0.5,0.504,0.68985
728,0.0,1.0,223,0.5036262340766211,10.0,0.55,0.58613,0.65834785,0.6902737021446228,1.0322,0.7952898740768433,0.77566,0.376,1.05682
729,0.0,0.35000000000000003,646,-1.294514783185416,4.0,0.3,0.43159,0.5699913,0.2046475410461425,0.68851,0.3139850497245788,0.5,0.328,0.70921
730,3.0,1.05,57,-0.06411599055724512,4.0,1.175,1.02653,1.0402199,1.2721312046051023,0.89788,0.9402021169662476,0.96603,1.326,1.03113
731,4.0,0.7500000000000001,167,-1.4621336192396788,7.0,0.55,0.68248,0.7768162,0.6973354816436768,0.69625,0.6488363742828369,0.90316,0.304,0.85564
732,2.0,0.25,818,-1.0636412089808542,1.33,0.15,0.23969,0.22504883,0.1815575361251831,0.26907,0.2592208385467529,0.52041,0.171,0.23917
733,4.0,0.7000000000000001,453,0.17464542706907213,1.67,0.55,0.57731,0.6188435,0.4413449764251709,0.57122,0.6161361932754517,0.61286,0.684,0.80249
734,4.0,1.3,479,-0.2413560082481659,7.33,1.275,1.31748,1.3030869,1.3115429878234863,1.3081,1.2340211868286133,1.15587,1.209,0.99638
735,3.0,1.6500000000000001,321,-0.7357322129266992,4.33,1.875,1.83893,1.71326,1.7601983547210691,1.614,1.7355992794036863,1.38682,1.431,1.58865
736,4.0,1.2000000000000002,744,-0.6135701795990515,7.33,1.275,1.23681,1.0966262,1.14567232131958,1.4118,0.8026830554008484,1.184,1.13,1.08471
737,2.0,1.2000000000000002,939,2.8206115866938077,7.33,1.125,1.09776,1.1527375,1.101784110069275,1.2341,1.1252129077911377,1.17967,1.271,1.14859
738,0.0,0.9500000000000001,379,0.38996091479590295,1.0,0.1,0.93528,0.9656756,0.8030272722244263,1.2155,0.7757321000099182,1.03735,0.249,0.84572
739,2.0,0.35000000000000003,203,-1.2048423944938833,1.33,0.25,0.32004,0.35293853,0.1886150687932968,0.3407,0.3724040985107422,0.39448,0.42,0.22095
740,4.0,1.7500000000000002,442,-0.7207279294316672,1.33,1.825,1.44562,1.429695,0.8279880285263062,1.8506,0.6509402990341187,1.07696,1.742,0.70788
741,2.0,1.4000000000000001,20,-0.8893671596722738,4.33,0.95,0.80131,0.8001797,1.3679189682006836,0.80983,1.282920479774475,0.875,0.587,1.40821
742,1.0,0.4,587,0.3805229541407087,4.33,0.1,0.16657,0.16466434,0.1476715207099914,0.17279,0.1568799018859863,0.64096,0.092,-0.00489
743,4.0,1.3,751,-1.26126873058862,7.33,1.275,1.34059,1.3596797,1.4243686199188232,1.2561,1.333817481994629,0.75899,0.364,0.95503
744,2.0,0.25,795,0.8683241902273398,2.0,0.3,0.3552,0.31380388,0.194210410118103,0.32097,0.3010114431381225,0.25759,0.266,0.19992
745,2.0,1.2500000000000002,781,-1.1411872653833455,4.67,1.275,1.20879,1.2661152,1.3221242427825928,1.2239,1.0219718217849731,1.23815,0.796,1.28577
746,0.0,1.0,922,0.413284178436032,7.33,0.55,0.68448,0.69234186,0.5992852449417114,0.79747,0.5514621734619141,0.34266,0.639,0.91835
747,4.0,0.8,780,-0.10789769900425979,7.0,0.9,0.79964,0.79729974,0.8979710340499878,1.0252,0.9781534671783448,0.9843,0.575,0.96846
748,1.0,0.35000000000000003,263,-0.07181944259937541,4.0,0.35,0.35618,0.3921004,0.5133115649223328,0.86674,0.5822709798812866,0.61371,0.428,0.98441
749,4.0,0.7500000000000001,826,-0.5390842476920541,7.0,0.7,0.69917,0.7809209,0.7482644319534302,0.63925,0.6840416193008423,0.76165,0.663,0.78035
750,2.0,0.1,591,-1.4587942673676266,4.33,0.1,0.15185,0.18915126,0.1839751601219177,0.22136,0.2437524795532226,0.65067,0.297,0.04261
751,2.0,0.4,420,-0.7176792264179321,1.33,0.3,0.3775,0.37428755,0.1452199220657348,0.3266,0.274596631526947,0.32714,0.392,0.23428
752,1.0,0.6000000000000001,837,-0.6236794118588483,1.67,0.1,0.17481,0.17674269,0.1804075837135315,0.15211,0.122170865535736,0.61764,0.142,0.00022
753,0.0,0.7500000000000001,813,-0.5196781561760498,7.0,0.75,0.71069,0.7085852,0.5134245157241821,0.65784,0.7698615789413452,0.65126,0.257,0.90251
754,0.0,1.0,692,1.0214772121390503,4.0,0.95,0.77769,0.8064672,0.6837920546531677,0.93831,0.7051858901977539,0.71069,0.445,0.76332
755,2.0,0.4,731,0.49792587801766186,1.0,0.3,0.33017,0.36450142,0.1716464161872863,0.43121,0.2631962299346924,0.42791,0.277,0.25734
756,2.0,0.6000000000000001,837,0.8061016883111722,1.67,0.55,0.63106,0.60145813,0.271064281463623,1.0499,0.547097384929657,0.97512,0.35,0.70417
757,3.0,1.3,803,0.31983718406480116,2.0,1.525,1.32443,1.5566046,1.3152048587799072,1.7415,1.677688479423523,1.46198,1.453,1.61441
758,0.0,0.1,713,0.3204606816404271,7.33,0.9,0.8468,0.8942643,0.3772750496864319,0.99657,0.6211503148078918,1.11218,0.881,1.04148
759,0.0,0.9500000000000001,828,-0.05264087247211296,7.33,0.85,0.8239,0.88349867,0.5843583345413208,0.95259,0.66070556640625,1.12961,0.838,0.9907
760,4.0,1.0,37,-0.09041305491901348,7.33,1.175,1.10122,1.123987,1.2484723329544067,1.1776,1.0942403078079224,1.46494,0.867,0.94219
761,3.0,1.85,198,-0.0022282650571238236,1.0,1.625,1.62742,1.5067887,1.619594693183899,1.6516,0.8414703011512756,1.48169,1.373,1.36874
762,0.0,0.2,594,-0.9141997781132333,1.33,0.5,0.66181,0.5954861,0.4750832319259643,0.66849,0.7439625263214111,0.35188,0.547,0.90534
763,4.0,0.7000000000000001,800,0.9677498524577189,1.0,0.75,0.6992,0.7291642,0.6436302065849304,0.75569,0.6954960227012634,0.75405,0.587,0.84506
764,3.0,1.4000000000000001,613,0.25297458544071955,4.33,1.625,1.54962,1.5364134,1.600047588348389,1.522,1.4555162191390991,1.27277,0.372,1.35934
765,2.0,1.6,72,0.8374328048063646,4.0,1.475,1.32537,1.361701,1.471171498298645,1.5541,1.211703181266785,0.90149,1.676,1.17389
766,0.0,0.2,14,0.09976307169360707,4.33,0.25,0.67751,0.5065874,0.4309187233448028,0.066446,0.47622811794281,0.625,0.469,0.43638
767,1.0,0.6500000000000001,587,-0.2960348528380387,4.33,0.65,0.50918,0.5217538,0.6119364500045776,0.6826,0.4506582021713257,0.77231,0.594,0.92954
768,1.0,0.6000000000000001,726,-0.9375680630032006,1.67,0.2,0.36905,0.374288,0.4672127664089203,0.70903,0.3691995143890381,0.3342,0.479,0.21481
769,4.0,0.15000000000000002,377,-0.46911150532494306,2.0,0.15,0.19343,0.22708593,0.1533945202827453,0.25286,0.5124549865722656,0.50975,0.239,0.71164
770,0.0,0.45,642,-0.7468000065839039,4.33,0.3,0.46039,0.40915415,0.3926792740821838,0.54299,0.05,0.5,0.438,0.41192
771,2.0,1.8,19,1.1587437826157119,1.33,1.225,1.04582,1.2673846,1.4978693723678589,1.5291,1.1888694763183594,1.427,0.668,1.34686
772,1.0,0.9500000000000001,831,0.18700090147671158,1.0,0.9,0.82108,0.7478087,0.6822431087493896,0.59161,0.4327458143234253,0.6638,0.813,0.76207
773,2.0,0.25,742,-2.4798828375435416,1.67,0.2,0.2222,0.17524123,0.1812936067581176,1.7813,0.1873405575752258,0.78283,0.251,0.083
774,2.0,1.9000000000000001,557,1.1849910193564421,4.0,1.875,1.8547,1.8440835,1.8732964992523196,1.8848,1.7925102710723877,1.92311,1.733,1.79463
775,4.0,1.5000000000000002,345,0.08746669590310545,7.0,1.625,1.47323,1.3493491,1.475360870361328,1.4447,1.626118779182434,1.37789,0.52,1.01314
776,2.0,1.7500000000000002,179,-2.1566082495031997,4.0,1.875,1.78709,1.8321838,1.7781187295913696,1.9165,1.5423898696899414,1.65116,0.427,1.60347
777,0.0,0.4,539,1.092186128523706,2.0,0.5,0.36637,0.4087255,0.215986430644989,0.82654,0.3027997016906738,0.5,0.304,0.38483
778,4.0,0.45,166,-1.2985751084014474,1.33,0.5,0.54155,0.68132305,0.5497822761535645,0.56619,0.6684216260910034,0.54953,0.348,0.97803
779,2.0,0.6000000000000001,260,0.26244806467380605,4.33,1.175,0.88021,0.86040497,0.6293941140174866,0.75491,0.7729600667953491,1.11741,0.852,0.60124
780,4.0,1.6,259,-0.029007903758780953,1.33,1.725,1.20983,1.1289635,1.2896140813827517,1.8352,0.6927858591079712,1.23617,1.806,0.61254
781,4.0,1.6500000000000001,777,0.07805869056766437,4.0,1.675,1.60837,1.5796821,1.5280640125274658,1.6461,0.5760381817817688,1.12857,1.429,0.75195
782,4.0,1.35,940,-0.6857200162443404,7.33,1.275,1.33721,1.2754332,1.3128547668457031,1.4701,1.5117632150650024,1.32514,1.215,0.98204
783,2.0,1.2500000000000002,995,-0.2006827040565569,2.0,1.275,1.25985,1.2435015,1.174751877784729,1.2124,1.2482645511627195,1.42696,1.254,1.21935
784,0.0,0.05,676,0.36962465318842874,4.33,0.3,0.32985,0.40337047,0.390203058719635,0.33141,0.05,0.5,0.205,0.22372
785,0.0,0.6500000000000001,762,-0.5691511803232886,4.33,0.95,0.73183,0.6687585,0.7864773273468018,0.9107,0.4940363764762878,0.92645,0.768,0.98313
786,3.0,1.9500000000000002,522,1.2095130008605413,4.33,1.725,1.84397,1.852357,1.7844202518463137,1.6329,1.7289804220199585,1.29617,1.674,1.5567
787,2.0,0.9500000000000001,87,2.2030802894701575,4.67,0.9,0.95214,0.8705875,0.8069086074829102,0.92584,0.6717260479927063,0.7098,0.46,0.78386
788,2.0,1.9000000000000001,990,-1.014736737191657,1.67,1.725,1.82509,1.8160558,1.855243444442749,1.8455,1.7909481525421145,1.60582,1.831,1.74214
789,2.0,0.35000000000000003,528,0.8503549279832225,1.67,0.3,0.35886,0.3929063,0.1471192836761474,0.31184,0.2696996927261352,0.44415,0.262,0.24926
790,0.0,0.05,783,-0.7469972183336295,4.33,0.1,0.85397,0.93979686,0.4423419833183288,0.9718,0.8039475083351135,1.20103,0.716,1.0965
791,4.0,1.5000000000000002,657,-2.333909001182505,7.33,1.475,1.48791,1.5137565,1.5583953857421875,1.5566,1.5018370151519775,1.29034,0.326,1.01969
792,4.0,0.6500000000000001,85,1.0139669944458685,7.0,0.925,0.90449,1.0697101,0.6001126766204834,0.74047,0.6481925845146179,0.97259,1.196,1.0684
793,3.0,1.4000000000000001,227,0.14783745315555827,1.67,1.625,1.68031,1.6069562,1.517939567565918,1.7228,1.5177319049835205,1.62388,1.041,1.48004
794,2.0,1.1,623,2.7448162031507586,4.33,1.125,1.13824,1.1238695,1.1658191680908203,1.1604,0.6585935950279236,1.33763,0.4,1.01751
795,3.0,1.55,411,-1.0383804045897351,4.33,1.675,1.57245,1.5086206,1.6046221256256104,1.0947,1.048331618309021,1.55339,1.368,1.29566
796,3.0,1.05,159,0.2755965275191603,2.0,1.225,1.26396,1.1507409,1.2098790407180786,0.88842,0.7010097503662109,1.15165,1.018,1.15066
797,4.0,1.2500000000000002,38,0.4518374958818776,1.67,0.75,0.73799,0.81870776,0.4907440543174743,0.7275,0.6977490186691284,0.76517,0.538,0.39155
798,2.0,1.1500000000000001,215,-0.62725832440959,4.0,1.025,0.96642,0.9558602,1.0432279109954834,1.0059,0.6569346189498901,1.24037,0.331,0.98273
799,0.0,0.5,671,0.2688726873377358,7.33,0.6,0.59709,0.6140087,0.6590795516967773,0.92378,0.4607977867126465,0.53322,0.584,1.01888
800,0.0,0.25,314,1.2243808010374964,4.67,0.3,0.37556,0.49624848,0.2630292773246765,0.53694,0.3692069053649902,0.5,0.388,0.36974
801,2.0,0.05,134,0.1434355344578767,4.33,0.975,0.22008,0.19983014,0.1897770017385482,0.23245,0.3457075357437134,1.20388,0.155,-0.00466
802,4.0,0.15000000000000002,515,0.6689868952420143,1.33,0.15,0.23021,0.2746938,0.1758815050125122,0.51212,0.3021776676177978,0.2299,0.198,0.92448
803,3.0,1.7000000000000002,757,-1.7627373278881007,2.0,1.875,1.82581,1.8506854,1.7559490203857422,1.7154,1.7724967002868652,1.62922,1.865,1.74773
804,1.0,0.25,788,-0.2230729663234488,7.0,0.3,0.33202,0.32009512,0.2397201657295227,0.14921,0.5883145332336426,1.23062,0.4,1.05938
805,3.0,1.7000000000000002,751,0.24042850891837247,4.33,1.725,1.71171,1.6421609,1.703160285949707,1.6369,1.6757527589797974,1.06126,1.752,1.36755
806,4.0,0.3,151,0.006825388696001238,4.33,0.45,0.41509,0.44205144,0.4621897935867309,0.41984,0.4916984438896179,1.12775,0.517,0.72702
807,4.0,0.4,108,0.05168041424096189,1.67,0.55,0.72092,0.6808967,0.3687733709812164,0.47447,0.5520232319831848,0.39346,0.67,1.1465
808,2.0,0.7500000000000001,618,-1.3231223097517246,4.67,0.75,0.65721,0.7502745,0.8873136639595032,0.69277,0.6705589294433594,0.92612,0.85,0.78805
809,4.0,0.7500000000000001,788,0.4510114843634776,1.0,0.7,0.66808,0.73629034,0.6663147211074829,0.61267,0.7262177467346191,0.63512,0.671,0.73897
810,4.0,0.05,845,-0.516433991117061,7.0,0.1,0.07457,0.20608692,0.1256054043769836,0.13046,0.1814205646514892,0.35832,0.144,0.71979
811,4.0,1.85,450,-0.018151339615684974,7.33,1.925,1.88089,1.8614887,1.8415403366088867,1.692,1.7499406337738037,1.40117,1.742,0.8174
812,1.0,1.0,980,0.5809389494824196,4.33,0.95,0.88766,0.9032397,0.884335458278656,0.83603,0.6012988090515137,0.90873,0.942,0.98191
813,0.0,0.8,395,0.13612943019360957,4.33,0.75,0.86474,0.9230673,0.887083113193512,0.69138,0.8232057690620422,1.03543,0.827,0.86864
814,2.0,1.2000000000000002,809,0.1345404994528635,7.0,1.125,1.1304,1.1473294,1.1869953870773315,1.2296,1.142559289932251,1.02949,1.109,1.18738
815,2.0,0.5,99,1.8740781692812907,10.0,0.75,0.9209,0.9388711,0.660847008228302,0.66335,0.6631298065185547,0.93189,0.715,0.50966
816,1.0,0.6500000000000001,481,0.3892260438999341,4.33,0.6,0.56326,0.63418216,0.6622833609580994,0.66004,0.5487619042396545,0.97507,0.708,0.56651
817,2.0,1.6500000000000001,915,-0.060955654038444725,7.0,1.525,1.7088,1.680161,1.799635410308838,1.6896,1.4888572692871094,1.4185,1.72,1.60039
818,3.0,1.7500000000000002,91,1.0699340935801995,7.33,1.275,1.38363,1.4394783,1.4586188793182373,1.4633,0.989391267299652,1.08027,1.424,1.4103
819,0.0,0.5,551,-0.5413247425000275,4.0,0.1,0.54226,0.61582136,0.147756278514862,0.87573,0.246863842010498,0.55995,0.186,0.35333
820,2.0,1.7000000000000002,61,-0.6487561855764893,1.33,1.475,1.30505,1.3036525,1.5394976139068604,1.5734,1.2055165767669678,0.89166,0.332,1.46163
821,4.0,0.9500000000000001,13,1.0130861043074215,4.0,1.1,0.98144,0.9251515,1.1373893022537231,0.92671,0.848105251789093,0.79183,0.957,0.60344
822,2.0,0.05,534,-1.243824688222256,4.33,0.1,0.1522,0.14066835,0.1490393877029419,0.095846,0.1661439538002014,0.64348,0.096,0.03181
823,4.0,1.4000000000000001,24,-0.5871020586367893,1.33,1.925,0.65188,0.66515,0.2939058542251587,0.62606,0.7177448272705078,0.44208,0.811,0.18731
824,4.0,0.05,548,-2.511648959789772,4.33,0.1,0.10673,0.29240912,0.1404329538345337,0.16712,0.1854498386383056,0.45302,0.087,0.79701
825,4.0,1.1500000000000001,105,-0.7683331600011295,4.33,1.075,1.11685,1.1664652,0.9299241900444032,1.1178,0.6799617409706116,1.36367,0.573,0.93543
826,3.0,1.9500000000000002,142,0.31200676098709273,4.0,1.725,1.69436,1.5071303,1.5930135250091553,1.2234,0.6958167552947998,1.44127,1.488,1.2148
827,4.0,0.35000000000000003,419,-0.27159617093042376,1.0,0.35,0.45705,0.5120502,0.2304554581642151,0.4762,0.5021358728408813,0.30815,0.403,0.68398
828,0.0,1.0,349,1.8136211394654,10.0,0.95,0.75258,0.80350524,0.9548752307891846,0.85871,0.7683425545692444,0.97461,0.796,0.85539
829,1.0,0.7500000000000001,308,-0.6895204539081153,4.0,0.95,0.5822,0.6570344,0.5510034561157227,0.38201,0.5375765562057495,0.71536,0.777,0.41199
830,4.0,0.7000000000000001,88,-0.31664845108837875,4.0,0.85,0.83634,0.8995817,0.64915931224823,0.8847,0.635837972164154,1.15504,0.368,0.93871
831,4.0,1.4500000000000002,143,-1.006538147146411,4.33,1.375,1.18088,1.2064673,0.7947304844856262,1.2756,1.048678636550903,1.30668,0.242,0.86557
832,3.0,1.5000000000000002,445,-0.53761027470428,4.33,1.475,1.42303,1.6558366,1.6056287288665771,1.21,1.2110247611999512,1.55942,1.677,1.37424
833,4.0,1.7500000000000002,445,-1.7150207451183173,4.33,1.675,1.70077,1.5061437,1.7219932079315186,1.9087,0.698270320892334,0.6879,0.365,0.69382
834,0.0,0.8,781,0.48308521249399045,7.0,0.85,0.81495,0.81807655,0.6047340631484985,0.98457,0.8434860706329346,0.69036,0.694,0.89633
835,4.0,1.05,142,1.4142597753514086,2.0,1.0,0.90914,0.87451416,0.536958634853363,0.87602,0.716550350189209,1.27437,1.167,0.89895
836,3.0,1.55,688,-0.39197680792312145,2.0,1.225,1.47008,1.7308768,1.284390568733215,1.4702,1.6720362901687622,1.90502,0.338,1.70024
